ResponseID,Control_1,Control_2_1,Control_2_2,NeedforStructure_1,NeedforStructure_2,NeedforStructure_3,NeedforStructure_4,NeedforStructure_5,NeedforStructure_6,NeedforStructure_7,NeedforStructure_8,NeedforStructure_9,NeedforStructure_10,NeedforStructure_11,NeedforStructure_12,Att_Part1,Att_Part2,PolOrientation,RepDem,Condition,Dem_General_Q1,Dem_General_Q2,Dem_General_Q4,Dem_General_Q5,Dem_General_Q6,Dem_Age,Dem_Gender,Dem_Citizen,Dem_Ethnic,Dem_Race,Dem_MidEast,Dem_US,Dem_YearsInUS,Dem_News,Att_Q1,Att_Q2,Att_Q3,Att_Q4,Att_Q5,Rep_General_Q1,Rep_General_Q2,Rep_General_Q4,Rep_General_Q5,Rep_General_Q6,NeedforStructure,ScenarioGenScore,PolIdentStrength,NeedforStructure_3Recode,NeedforStructure_5Recode,NeedforStructure_7Recode,NeedforStructure_11Recode,ScenarioGen_Q1,ScenarioGen_Q2,ScenarioGen_Q4,ScenarioGen_Q5,ScenarioGen_Q6,ConditionNum
R_3MM9KL7hMTN199s,5,4,3,1,1,5,6,3,5,2,2,7,5,6,1, ,Yes,3,1,Inconsistent,4,6,5,3,4,35,1,1,2,6,2,1,35,4,1,1,1,1,2, , , , , ,3.666666667,-0.27672345,5,3,5,6,2,4,2,5,3,4,0
R_3MQEfl4ryXxzKva,4,5,4,5,4,5,3,5,3,5,3,5,3,5,3, ,yes,5,2,Inconsistent, , , , , ,56,1,1,2,6,2,1,56,5,1,1,1,1,2,3,5,4,2,3,3.416666667,-0.644259169,5,3,3,3,3,3,3,4,2,3,0
R_3MSW1hgs47lBVyx,7,7,1,1,1,7,1,7,1,1,1,1,4,7,1, ,yes,1,1,Consistent, , , , , ,33,1,1,2,5,2,1,33,5,1,1,1,1,2,7,7,4,6,6,1.75,0.483190675,7,1,1,7,1,7,1,4,6,6,1
R_3Mu4h2s6jWZkdjZ,7,6,2,7,7,3,6,1,6,2,7,7,7,2,7, ,yes,1,1,Inconsistent,7,7,7,5,5,34,2,1,2,6,2,1,34,6,1,1,1,1,2, , , , , ,6.5,0.555177714,7,5,7,6,6,7,1,7,5,5,0
R_3MuL02K23sf7wYC,5,4,4,6,6,6,6,6,6,6,6,6,6,3,6, ,yes,4,2,Consistent,5,5,4,5,5,30,1,2,2,3,2,2,5,6,1,1,1,1,2, , , , , ,4.916666667, ,4,2,2,2,5,5,3,4,5,5,1
R_3MyumwqRFhMjWK2,4,5,3,6,6,3,6,2,6,2,6,7,5,2,6, ,yes,6,2,Inconsistent, , , , , ,22,2,1,2,2,2,1,22,5,1,1,1,1,2,2,5,3,2,3,5.916666667,-0.867274142,6,5,6,6,6,2,3,3,2,3,0
R_3NBYTTPgyqXuzzg,5,6,2,6,5,6,6,7,6,6,7,6,5,4,5, ,yes,7,2,Inconsistent, , , , , ,20,2,1,2,6,2,1,20,6,1,1,1,1,2,5,5,5,3,4,4.583333333,-0.044011055,7,2,1,2,4,5,3,5,3,4,0
R_3ndUMww4vW8F2ZR,6,5,6,2,2,6,6,5,5,4,3,3,3,2,3, , yes,1,1,Consistent, , , , , ,40,1,1,2,6,2,1,40,5,1,1,1,1,2,7,7,6,6,1,3.5,0.029982538,7,2,3,4,6,7,1,6,6,1,1
R_3nem1EkAUb7dTN6,7,7,1,1,1,7,7,7,7,7,1,7,7,7,1, ,yes,4,3, , , , , , ,25,1,1,2,5,2,1,25,4,1,1,1,1,2,5,5,4,4,3,3, , ,1,1,1,1, , , , , , 
R_3nHQSItr1BIyzNm,5,5,4,5,6,2,7,2,6,4,5,6,5,3,5, ,yes,6,2,Inconsistent, , , , , ,63,2,1,2,6,2,1,63,7,1,1,1,1,2,2,4,2,1,2,5.5,-1.124897491,6,6,6,4,5,2,4,2,1,2,0
R_3nI23hpu7YffBHC,6,5,1,6,6,6,6,6,5,5,6,5,5,5,6, ,yes,1,2,Inconsistent, , , , , ,24,2,1,2,6,2,1,24,3,1,1,1,1,2,4,4,4,3,4,4.583333333,-0.144226002,1,2,2,3,3,4,4,4,3,4,0
R_3NL3b17bn9UFUn1,5,5,3,2,2,3,4,3,2,2,3,4,4,3,3, ,yes,3,1,Inconsistent,3,5,4,3,2,30,2,1,2,6,2,1,30,5,1,1,1,1,2, , , , , ,3.75,-0.648703735,5,5,5,6,5,3,3,4,3,2,0
R_3npxOM1sKVCDE8m,5,5,2,3,3,5,6,4,5,2,4,5,4,5,3, ,yes,7,2,Consistent,6,3,6,6,6,52,1,1,2,6,1,1,50,7,1,1,1,1,2, , , , , ,4.083333333,1.090683615,7,3,4,6,3,6,5,6,6,6,1
R_3NQdP73lsqL9ONk,5,5,3,5,4,5,4,5,3,5,4,5,6,5,3, ,yes,5,2,Consistent,5,5,5,3,4,56,2,1,2,6,2,1,56,6,1,1,1,1,2, , , , , ,3.833333333,-0.044011055,5,3,3,3,3,5,3,5,3,4,1
R_3nuQnasIeNzZfWd,5,6,2,2,5,5,7,3,6,6,4,3,6,5,3, ,yes,2,1,Consistent, , , , , ,31,1,1,1,7,2,1,23,5,1,1,1,1,2,6,7,6,5,4,4.083333333,0.196280072,6,3,5,2,3,6,1,6,5,4,1
R_3nVO0o0aNfShru4,5,5,3,3,3,5,4,5,4,5,3,3,3,5,3, ,yes,5,2,Consistent,5,5,6,5,5,46,2,1,2,6,2,1,46,5,1,1,1,1,2, , , , , ,3.166666667,0.467850423,5,3,3,3,3,5,3,6,5,5,1
R_3NX5Ez7KKoH9BuA,6,7,1,7,7,4,7,5,7,7,4,4,7,1,6, ,yes,7,2,Consistent,7,7,1,6,6,33,1,1,2,6,2,1,33,3,1,1,1,1,2, , , , , ,5.333333333,0.143882865,7,4,3,1,7,7,1,1,6,6,1
R_3NxDERwnTtWOZpO,5,5,1,6,6,4,7,3,7,2,4,7,7,3,5, ,yes,3,1,Consistent, , , , , ,43,2,1,2,6,2,1,43,7,1,1,1,1,2,7,2,7,6,6,5.75,1.436498613,5,4,5,6,5,7,6,7,6,6,1
R_3NyWbCuF1mC1EUq,5,5,3,5,6,5,5,3,6,3,5,5,1,3,5, ,yes,7,2,Consistent,6,3,6,5,5,43,2,1,2,6,2,1,39,6,1,1,1,1,2, , , , , ,4.666666667,0.823362843,7,3,5,5,5,6,5,6,5,5,1
R_3O2LLGk0XxCabXp,6,6,2,5,6,6,5,3,5,5,2,5,3,5,5, ,yes,3,1,Consistent, , , , , ,65,2,1,2,6,2,1,65,6,1,1,1,1,2,6,5,5,4,4,4.083333333,0.197339417,5,2,5,3,3,6,3,5,4,4,1
R_3O6sppiB9y07Flk,6,6,2,7,7,3,4,5,3,6,5,6,6,3,5, ,yes,5,2,Inconsistent, , , , , ,42,2,1,1,6,2,1,42,1,1,2,1,1,2,6,4,6,2,3,4.833333333,0.034483172,5,5,3,2,5,6,4,6,2,3,0
R_3O9ANr4OtIJzk1o,6,5,2,5,6,3,5,6,5,6,5,6,5,3,5, ,yes,4,3, , , , , , ,31,2,1,1,6,2,1,31,6,1,1,1,1,2,5,2,3,6,6,4.666666667, , ,5,2,2,5, , , , , , 
R_3oBnCMIZ89jZ1yB,5,7,1,2,3,7,5,7,4,4,1,3,6,7,1, ,yes,6,2,Consistent,5,7,7,6,6,48,1,1,2,6,2,1,48,5,1,1,1,1,2, , , , , ,2.666666667,0.602673747,6,1,1,4,1,5,1,7,6,6,1
R_3oC563XhAPU8eMV,5,4,5,6,6,4,4,4,4,4,4,4,4,4,4, ,yes,7,2,Consistent,6,5,7,5,5,30,1,1,2,6,2,1,30,7,1,1,1,1,2, , , , , ,4.333333333,0.690865396,7,4,4,4,4,6,3,7,5,5,1
R_3Ok3nMlg1qu17ZG,4,4,3,4,7,7,4,7,4,4,6,5,4,3,4, ,yes,5,2,Inconsistent, , , , , ,21,2,1,2,6,2,1,21,3,1,1,1,1,2,4,4,4,3,4,4.083333333,-0.144226002,5,1,1,4,5,4,4,4,3,4,0
R_3oMhRnGRoRfwCcN,6,6,4,4,3,5,2,5,5,5,4,4,5,3,4, ,yes,6,2,Inconsistent, , , , , ,33,1,1,2,6,2,1,33,4,1,1,1,1,2,2,4,2,3,3,3.75,-0.726138617,6,3,3,3,5,2,4,2,3,3,0
R_3oNJYPBHBkS9gzR,5,4,4,6,6,5,5,4,5,5,3,5,4,3,5, ,yes,2,1,Inconsistent,5,3,3,4,4,59,2,1,2,6,2,1,59,3,1,1,1,1,2, , , , , ,4.5,0.106821892,6,3,4,3,5,5,5,3,4,4,0
R_3OocUiXXRc1Ucu1,6,7,1,5,6,2,7,2,7,2,5,6,7,2,6, ,yes,2,1,Inconsistent,3,7,5,3,3,40,2,1,2,6,2,1,40,2,1,1,1,1,2, , , , , ,6.083333333,-0.645318514,6,6,6,6,6,3,1,5,3,3,0
R_3OrnlYOZpUabFjH,3,4,3,4,5,5,3,5,5,3,6,5,4,2,5, ,yes,4,2,Inconsistent, , , , , ,38,2,1,1,6,2,1,38,5,1,1,1,1,2,6,5,4,4,4,4.5,0.084236814,4,3,3,5,6,6,3,4,4,4,0
R_3oRYadQttwsOqCD,4,5,2,3,2,7,3,6,2,5,1,2,1,5,1, ,yes,6,2,Inconsistent, , , , , ,25,2,1,2,6,2,1,25,2,1,1,1,1,2,5,4,2,2,2,2,-0.66372228,6,1,2,3,3,5,4,2,2,2,0
R_3oTn74YfTbVNK42,6,6,2,5,5,3,6,2,7,2,5,6,6,2,6, ,yes,6,2,Inconsistent, , , , , ,40,2,1,2,6,2,1,40,6,1,1,1,1,2,2,4,4,2,5,5.75,-0.359606175,6,5,6,6,6,2,4,4,2,5,0
R_3OtpabVVhiXbyx3,7,7,1,5,5,3,6,5,6,2,5,6,7,5,5, ,yes,5,2,Inconsistent, , , , , ,26,2,1,2,6,2,1,26,5,1,1,1,1,2,1,4,2,2,2,5.166666667,-1.103371758,5,5,3,6,3,1,4,2,2,2,0
R_3P5InOySykHyirE,6,6,2,6,6,1,6,1,6,1,4,6,6,5,6, ,yes,1,1,Consistent, , , , , ,55,2,1,2,6,2,1,55,7,1,1,1,1,2,7,6,7,6,6,5.833333333,0.945298511,7,7,7,7,3,7,2,7,6,6,1
R_3P6O6iZUcRGeQ6V,7,7,1,6,5,7,5,5,3,5,3,7,5,5,7, ,yes,1,1,Consistent, , , , , ,47,1,1,2,6,2,1,47,6,1,1,1,1,2,7,6,7,6,6,4.25,0.945298511,7,1,3,3,3,7,2,7,6,6,1
R_3P7bKOvNUySJEF5,5,5,3,3,3,5,6,4,6,3,3,5,6,5,5, ,yes,3,1,Inconsistent,4,5,5,2,3,44,2,1,1,8,2,1,44,5,1,1,1,2,2, , , , , ,4.333333333,-0.421244196,5,3,4,5,3,4,3,5,2,3,0
R_3paSItBISXaEFQE,6,6,2,6,7,1,6,1,7,1,7,7,7,1,6, ,yes,5,3, ,4,2,2,2,2,60,1,1,2,6,2,1,58,5,1,1,1,2,2, , , , , ,6.75, , ,7,7,7,7,4,6,2,2,2, 
R_3pbw3Ie5gdFfKNs,5,6,3,7,7,5,4,1,5,3,6,7,5,2,7, ,yes,5,2,Consistent,7,2,7,6,6,61,2,1,2,6,2,1,61,6,1,1,1,1,2, , , , , ,5.75,1.436498613,5,3,7,5,6,7,6,7,6,6,1
R_3Pcas2F8WgxWzXR,5,6,3,4,3,6,5,6,5,6,2,2,5,6,5, ,yes,6,2,Consistent,3,6,2,3,4,27,1,1,2,6,2,1,27,4,1,1,1,1,2, , , , , ,3.25,-0.72594363,6,2,2,2,2,3,2,2,3,4,1
R_3PHuAA0ORcHKcYs,6,6,1,5,6,4,6,3,6,1,1,5,6,4,4, ,yes,6,2,Inconsistent, , , , , ,35,1,1,2,6,2,1,35,7,1,1,1,1,2,1,4,1,1,1,4.916666667,-1.483795133,6,4,5,7,4,1,4,1,1,1,0
R_3PmK0MLAalkEWPc,6,6,3,5,6,2,7,4,7,2,4,7,7,3,5, ,yes,7,2,Inconsistent, , , , , ,37,1,1,1,8,2,1,38,7,1,1,1,1,2,2,2,1,2,2,5.75,-0.860961941,7,6,4,6,5,2,6,1,2,2,0
R_3PnSanryfbfJ1G6,3,3,4,6,6,2,4,2,5,3,6,6,4,3,6, ,yes,5,2,Consistent,5,3,6,5,5,45,1,1,1,6,2,1,45,3,1,1,1,1,2, , , , , ,5.416666667,0.713450474,5,6,6,5,5,5,5,6,5,5,1
R_3PS3qlsloQObSiy,5,6,3,7,7,5,7,3,7,3,3,4,7,3,7, ,yes,5,2,Consistent,3,6,4,3,4,30,2,1,2,6,2,1,30,4,1,1,1,1,2, , , , , ,5.583333333,-0.499738423,5,3,5,5,5,3,2,4,3,4,1
R_3ps4AwynNZG9c0I,7,7,1,7,7,3,7,2,7,6,2,2,5,2,6, ,Yes,7,2,Inconsistent, , , , , ,30,2,1,2,6,2,1,30,5,1,1,1,2,2,3,7,5,2,2,5.166666667,-0.912639285,7,5,6,2,6,3,1,5,2,2,0
R_3PSJVq7SeEgS0TS,5,4,4,7,7,1,7,1,7,3,7,7,7,1,7, ,yes,7,2,Inconsistent, , , , , ,26,2,1,2,6,2,1,26,5,1,1,1,1,2,3,4,4,3,4,6.833333333,-0.254138372,7,7,7,5,7,3,4,4,3,4,0
R_3pu9ylh9mtVH56M,7,7,6,7,7,7,7, , ,7,7,6,6,6,6,7, ,4,2,Inconsistent, , , , , ,22,2,1,2,5,2,1,12,7,1,1,2,1,2,7,7,7,4, ,5,0.305053653,4,1, ,1,2,7,1,7,4, ,0
R_3PZyaPh5C0I9CqS,5,5,2,6,5,3,7,2,5,7,4,6,5,5,7, ,Yes,2,1,Consistent, , , , , ,31,1,1,2,6,2,1,31,7,1,1,1,1,2,5,4,5,4,3,5,0.074344405,6,5,6,1,3,5,4,5,4,3,1
R_3qamDDSOACBsrLZ,6,6,2,7,7,5,6,3,5,2,5,5,6,5,5, ,yes,2,1,Inconsistent,5,5,2,3,2,44,2,1,2,6,2,1,44,6,1,1,1,1,2, , , , , ,5.25,-0.655084203,6,3,5,6,3,5,3,2,3,2,0
R_3QDGHRofM4NzmET,5,5,3,5,5,3,7,2,7,2,5,6,6,5,5, ,yes,3,1,Inconsistent,2,5,2,1,1,42,2,1,2,6,2,1,42,6,1,1,1,1,2, , , , , ,5.5,-1.383580185,5,5,6,6,3,2,3,2,1,1,0
R_3qdsbkCkkTeSnFF,6,5,3,6,6,3,7,5,6,5,4,6,7,5,4, ,yes,7,2,Inconsistent, , , , , ,32,1,1,1,1,2,1,32,5,1,1,1,1,2,4,5,6,3,6,5,0.230944517,7,5,3,3,3,4,3,6,3,6,0
R_3qfH2vEx55ZIzVz,5,5,3,6,6,4,6,3,6,3,4,7,5,3,5, ,yes,2,1,Consistent, , , , , ,41,2,1,2,6,2,1,41,4,1,1,1,1,2,5,5,4,4,4,5.333333333,-0.025675556,6,4,5,5,5,5,3,4,4,4,1
R_3QJIer3O5Xp275W,5,7,4,4,4,4,5,3,6,4,4,6,7,5,5, ,Yes,4,2,Inconsistent, , , , , ,36,2,1,2,5,2,1,36,6,1,1,1,1,2,3,4,4,3,3,4.75,-0.39002104,4,4,5,4,3,3,4,4,3,3,0
R_3QKKJocUBKp3AuN,5,6,2,3,5,5,5,3,5,3,4,6,6,4,5, ,yes,2,1,Inconsistent,3,5,5,3,3,24,2,1,2,6,2,1,24,3,1,1,1,1,2, , , , , ,4.666666667,-0.399718462,6,3,5,5,4,3,3,5,3,3,0
R_3qPtMKHDmSOsjGl,5,6,5,6,4,5,6,6,4,6,6,6,4,4,6, ,yes,7,2,Consistent,7,6,5,5,3,56,2,1,2,6,2,1,56,5,1,1,1,1,2, , , , , ,4.416666667,0.180007195,7,3,2,2,4,7,2,5,5,3,1
R_3qQjE618J4flvwJ,5,7,1,5,6,5,5,4,7,5,6,4,5,6,5, ,yes,4,3, ,3,3,4,3,3,23,2,1,2,6,2,1,23,5,1,1,1,1,2, , , , , ,4.583333333, , ,3,4,3,2,3,5,4,3,3, 
R_3qV62XnImm4lwG1,6,7,1,4,4,6,5,5,4,5,2,2,4,6,4, ,yes,7,2,Inconsistent, , , , , ,30,1,1,2,3,2,1,21,7,1,1,1,1,2,2,4,1,2,3,3.25,-0.970679323,7,2,3,3,2,2,4,1,2,3,0
R_3QVG9LLtsOTvxcQ,5,6,3,5,5,4,5,3,6,4,4,6,4,3,5, ,yes,1,1,Inconsistent,1,4,2,2,2,55,2,1,2,6,2,1,55,4,1,1,1,1,2, , , , , ,4.833333333,-1.103371758,7,4,5,4,5,1,4,2,2,2,0
R_3qX7VIJ14kIzB0Z,7,5,1,4,6,6,5,5,5,3,6,5,4,4,6, ,yes,4,3, ,7,7,5,3,4,29,2,1,2,1,2,1,29,3,1,1,1,1,2, , , , , ,4.583333333, , ,2,3,5,4,7,1,5,3,4, 
R_3R2R7TSOXpM0Ukg,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7, ,yes,7,2,Inconsistent, , , , , ,31,1,1,2,6,2,1,31,7,1,1,1,1,2,7,7,7,1,1,5.5,-0.514105372,7,1,1,1,7,7,1,7,1,1,0
R_3R8GFcqPi7Bl04Z,7,7,2,3,2,5,6,6,3,5,2,2,5,5,2, ,yes,1,1,Inconsistent,3,5,4,4,3,30,1,1,2,6,2,1,30,5,1,1,1,1,2, , , , , ,3,-0.381382963,7,3,2,3,3,3,3,4,4,3,0
R_3R8XeJFjPffs932,5,6,2,6,6,2,6,2,6,2,6,6,6,2,6, ,yes,5,2,Inconsistent, , , , , ,43,2,1,2,6,2,1,43,4,1,1,1,1,2,5,3,5,5,5,6,0.600347871,5,6,6,6,6,5,5,5,5,5,0
R_3rGHvyZ84ldKgJD,5,5,2,6,7,3,5,2,4,3,4,6,5,2,5, ,yes,2,1,Inconsistent,5,4,3,4,3,29,2,1,2,6,2,1,29,5,1,1,1,1,2, , , , , ,5.333333333,-0.151860802,6,5,6,5,6,5,4,3,4,3,0
R_3RjVefOTH6Ht4S5,5,5,2,3,5,6,5,6,4,5,1,3,3,5,2, ,yes,5,2,Consistent,4,6,7,5,5,40,2,1,2,6,2,1,40,4,1,1,1,1,2, , , , , ,3,0.348240631,5,2,2,3,3,4,2,7,5,5,1
R_3rMAe0nE5HeetCC,5,5,3,5,5,4,4,3,4,5,5,5,3,4,5, ,yes,6,2,Inconsistent, , , , , ,29,1,1,2,6,2,1,29,6,1,1,1,1,2,3,5,4,4,4,4.333333333,-0.245500294,6,4,5,3,4,3,3,4,4,4,0
R_3rOj3ICUpAO326A,5,5,3,3,3,4,5,3,6,3,4,5,6,3,4, ,yes,2,1,Consistent, , , , , ,28,2,1,2,6,2,1,28,3,1,1,1,1,2,6,5,7,5,5,4.583333333,0.690865396,6,4,5,5,5,6,3,7,5,5,1
R_3rOKBEhxrfWfUr3,6,6,2,5,5,6,3,6,3,5,5,5,2,5,6, ,yes,7,2,Inconsistent, , , , , ,66,2,1,2,6,2,1,66,6,1,1,1,2,2,1,1,1,1,3,3.666666667,-0.843629718,7,2,2,3,3,1,7,1,1,3,0
R_3rV6b5OmLakQFli,6,5,3,3,3,5,4,5,4,4,3,2,4,6,3, ,yes,5,2,Inconsistent, , , , , ,73,1,1,2,6,2,1,73,5,1,1,1,1,2,3,5,4,3,3,3.166666667,-0.512821066,5,3,3,4,2,3,3,4,3,3,0
R_3s4WxiuRH6aoT5w,4,4,4,4,5,4,5,3,4,5,4,4,5,4,5,4, ,4,1,Consistent, , , , , ,36,2,1,2,6,2,1,27,4,1,1,1,1,1,4,4,4,3,2,4.333333333,-0.41599134,4,4,5,3,4,4,4,4,3,2,1
R_3s64N9cajB8rnYf,5,6,5,6,6,5,7,6,7,1,2,5,7,1,6, ,yes,5,2,Inconsistent, , , , , ,31,1,1,1,6,2,1,31,6,1,1,1,1,2,2,3,4,2,2,5.416666667,-0.644454156,5,3,2,7,7,2,5,4,2,2,0
R_3s6anAKR0KHueyp,6,5,3,3,5,4,5,3,5,3,3,5,6,3,5, ,yes,6,2,Consistent,6,5,4,5,5,53,2,1,1,6,2,1,53,6,1,1,1,1,2, , , , , ,4.666666667,0.351557585,6,4,5,5,5,6,3,4,5,5,1
R_3s7el2jqrHIEJ3a,5,5,3,6,7,2,6,1,7,1,6,5,6,2,7, ,yes,5,2,Inconsistent, , , , , ,30,1,1,2,6,2,1,30,6,1,1,1,2,2,1,4,1,2,2,6.333333333,-1.216474361,5,6,7,7,6,1,4,1,2,2,0
R_3sbSMGETHDmFrSl,7,5,4,2,7,5,7,1,7,1,7,7,7,1,7,4, ,5,2,Consistent,5,7,6,3,1,59,2,1,1,6,2,1,54,5,1,1,1,1,2, , , , , ,6.25,-0.584156509,5,3,7,7,7,5,1,6,3,1,1
R_3sc5W36Dx3CGPCh,6,6,2,6,6,7,5,6,5,6,5,4,5,5,5, ,Yes,6,2,Consistent,4,5,4,3,3,62,2,1,2,6,2,1,62,5,1,1,1,1,2, , , , , ,4.083333333,-0.402908697,6,1,2,2,3,4,3,4,3,3,1
R_3scz45AP8hKlWrs,5,7,3,6,4,4,5,6,5,4,1,3,3,3,3, ,yes,4,3, ,7,6,5,6,6,27,1,1,2,3,2,1,28,3,1,1,1,1,2, , , , , ,3.75, , ,4,2,4,5,7,2,5,6,6, 
R_3sggPykqmobRXHL,6,6,2,7,6,3,6,3,7,3,7,6,4,3,6, ,yes,5,2,Consistent,5,7,7,4,4,38,1,1,2,8,2,1,0,7,1,1,1,1,2, , , , , ,5.75,0.068032204,5,5,5,5,5,5,1,7,4,4,1
R_3shOsyWdTlRiFEw,5,5,2,5,4,6,5,6,4,4,2,2,4,4,3, ,yes,7,2,Inconsistent, , , , , ,29,2,1,2,6,2,1,29,4,1,1,1,1,2,3,6,4,5,4,3.416666667,-0.236862217,7,2,2,4,4,3,2,4,5,4,0
R_3siuwr4Txfg3MdS,6,6,2,6,6,2,6,2,6,2,6,6,6,2,6, ,yes,4,2,Consistent,6,2,6,5,5,40,2,1,1,7,2,1,40,6,1,1,1,1,2, , , , , ,6,0.946162869,4,6,6,6,6,6,6,6,5,5,1
R_3soGe56CZuuJcNE,3,4,4,6,5,4,6,3,6,3,2,2,4,4,4, ,Yes,7,2,Consistent,4,4,4,5,4,27,2,1,2,6,2,1,27,5,1,1,1,2,2, , , , , ,4.416666667,0.118650203,7,4,5,5,4,4,4,4,5,4,1
R_3sySPQiiOi4oWju,7,7,1,5,5,6,6,4,6,4,4,5,7,3,5, ,yes,2,1,Inconsistent,1,1,1,1,1,56,2,1,2,6,2,1,56,7,1,1,1,1,2, , , , , ,4.833333333,-1.115395056,6,2,4,4,5,1,7,1,1,1,0
R_3szhfPluNtUKbcN,5,5,3,5,5,6,5,4,5,3,3,3,5,6,5, ,yes,1,1,Consistent, , , , , ,27,1,1,2,6,2,1,27,4,1,1,1,1,2,5,6,5,3,3,4.083333333,-0.302693749,7,2,4,5,2,5,2,5,3,3,1
R_3Wa4lEsflgoVdE5,6,6,2,4,4,5,5,4,5,3,4,3,3,3,5, ,yes,4,3, , , , , , ,45,2,1,2,6,2,1,45,5,1,1,1,1,2,4,6,2,2,2,4.166666667, , ,3,4,5,5, , , , , , 
R_3WrHkoImmD6kjjr,4,5,4,4,3,5,5,5,5,5,4,5,5,5,4,4,yes,4,2,Consistent,4,5,4,3,4,25,2,1,2,5,2,1,25,4,1,1,1,1,2, , , , , ,3.916666667,-0.267026028,4,3,3,3,3,4,3,4,3,4,1
R_3yfdGTZbZ5FrvJD,5,4,3,6,6,3,6,1,6,3,7,7,6,1,6, ,yes,6,2,Inconsistent, , , , , ,37,1,1,2,6,2,1,37,5,1,1,1,2,2,4,5,5,3,4,6.166666667,-0.153923424,6,5,7,5,7,4,3,5,3,4,0
R_4Gk1yxRDravPNlL,6,5,2,6,6,3,6,3,6,5,6,6,5,4,5, ,yes,5,2,Consistent,5,5,5,5,5,30,1,1,2,3,2,1,30,4,1,1,1,1,2, , , , , ,5.25,0.354747819,5,5,5,3,4,5,3,5,5,5,1
R_4GtYuq4zXZIVhqV,6,6,3,6,6,3,6,1,6,2,6,5,6,4,6, ,yes,3,1,Inconsistent,2,5,6,3,3,30,1,1,2,6,2,2,10,5,1,1,1,1,2, , , , , ,5.75,-0.396528228,5,5,7,6,4,2,3,6,3,3,0
R_4HrZd61npp2sktH,5,5,3,4,2,6,6,6,2,3,5,3,6,6,4, ,yes,1,1,Consistent, , , , , ,29,2,1,2,6,2,1,29,1,1,1,1,1,2,5,3,4,1,3,3.583333333,-0.310272482,7,2,2,5,2,5,5,4,1,3,1
R_4UPT56VC8cnZXyN,6,5,2,3,2,4,5,3,5,3,4,5,5,5,4, ,yes,6,2,Inconsistent, , , , , ,21,1,1,1,6,2,1,12,1,1,1,1,1,1,5,2,6,4,5,4.166666667,0.704812397,6,4,5,5,3,5,6,6,4,5,0
R_51pgi5z3cHXoRLr,4,4,3,5,6,6,5,5,5,3,5,7,7,5,6, ,yes,7,2,Inconsistent, , , , , ,25,2,1,2,6,1,1,25,3,1,1,1,1,2,2,5,2,2,2,4.916666667,-1.116259414,7,2,3,5,3,2,3,2,2,2,0
R_55fZFoo5kxoTvrP,4,4,3,6,7,3,6,2,6,3,4,5,6,3,6, ,Yes,2,1,Inconsistent,5,3,2,5,4,52,2,1,2,6,2,1,52,4,1,1,1,1,2, , , , , ,5.583333333,0.125157391,6,5,6,5,5,5,5,2,5,4,0
R_55XIhXKxxou6KOt,5,5,5,7,7,7,7,1,7,7,6,7,7,3,7, ,yes,7,2,Inconsistent, , , , , ,44,2,1,2,6,2,1,44,6,1,1,1,1,2,4,5,6,3,2,5.75,-0.312586158,7,1,7,1,5,4,3,6,3,2,0
R_5B9bDeUcGabHIJP,4,5,5,6,6,3,7,2,6,6,4,5,6,3,7, ,yes,5,2,Inconsistent, , , , , ,34,2,1,2,6,2,1,25,4,1,1,1,1,2,5,5,3,4,3,5.416666667,-0.274660828,5,5,6,2,5,5,3,3,4,3,0
R_5pOSjvatRtpghgd,4,5,4,6,6,5,5,7,5,3,6,2,2,3,5, ,yes,6,3, ,7,2,6,6,6,64,1,1,2,6,2,1,64,4,1,1,1,1,2, , , , , ,4.25, , ,3,1,5,5,7,6,6,6,6, 
R_6AkAUtfD8xGUMql,5,5,2,6,5,3,5,3,5,5,2,6,6,3,5, ,yes,4,2,Consistent,5,2,5,5,5,52,2,1,2,6,2,1,52,4,1,1,1,1,2, , , , , ,4.833333333,0.723147896,4,5,5,3,5,5,6,5,5,5,1
R_6ETPhrDXCrpsLdL,5,5,2,6,6,3,6,5,6,2,3,5,5,5,5, ,yes,6,2,Inconsistent, , , , , ,52,2,1,2,6,2,1,52,4,1,1,1,1,2,1,4,2,3,3,4.916666667,-0.836050986,6,5,3,6,3,1,4,2,3,3,0
R_6G01f1iyDPNVuGl,6,6,2,6,7,2,7,3,7,7,5,7,6,2,6, ,yes,2,1,Inconsistent,5,3,4,3,3,34,2,1,2,6,2,1,34,5,1,1,1,1,2, , , , , ,5.75,-0.047396276,6,6,5,1,6,5,5,4,3,3,0
R_6JWHiTbkSHrG2wp,6,6,2,6,6,5,6,3,6,3,5,5,5,3,5, ,yes,3,3, , , , , , ,54,2,1,2,6,2,1,54,6,1,1,1,1,2,5,6,6,4,4,5.166666667, , ,3,5,5,5, , , , , , 
R_6ogJEHTPhvv6jXH,6,7,2,6,6,4,7,1,6,2,3,5,4,3,6, ,yes,2,1,Consistent, , , , , ,35,2,1,2,6,2,1,35,5,1,1,1,1,2,6,3,5,5,5,5.416666667,0.71026024,6,4,7,6,5,6,5,5,5,5,1
R_6xjIISkzjtDvDvH,6,7,1,2,1,6,5,6,6,1,1,1,6,7,2, ,Yes,2,1,Consistent, , , , , ,24,2,1,1,6,2,1,24,5,1,1,1,2,2,2,5,2,2,2,3,-1.116259414,6,2,2,7,1,2,3,2,2,2,1
